node_id,latitude,longitude
2641897076,24.1629377,120.6660703
2401099637,24.1967652,120.6574574
2401099660,24.1966931,120.6573413
2387142821,24.1741232,120.6221789
2387143000,24.1749394,120.619927
2403314236,24.1755755,120.6590816
2403313853,24.1742179,120.6588663
3683225170,24.1676707,120.6409792
2403314520,24.1739575,120.6554922
2403314155,24.1740243,120.6563572
5819883713,24.1740319,120.6564561
2403314052,24.1741061,120.6574176
2403314074,24.1743229,120.6599819
2403314189,24.1743478,120.6600899
2403314470,24.1678519,120.6541376
2403314035,24.1679723,120.654011
2403313802,24.1692768,120.6556249
2403314576,24.1723722,120.6607369
2403314364,24.1713143,120.6575651
2403314443,24.1695263,120.6524255
2403314554,24.1697932,120.65426
2403314029,24.1694179,120.6562024
2403314109,24.1696118,120.6560779
2599103071,24.1761085,120.6551404
2410079294,24.1653618,120.6622162
2403409709,24.1708912,120.6590951
3426698187,24.170298,120.6323137
2408395759,24.1651131,120.6739259
2319962394,24.165148,120.6737794
1019448903,24.1648684,120.6738937
1019448911,24.164849,120.6740075
2336845121,24.1642153,120.7151352
1019448936,24.1650365,120.6850027
5286997095,24.1650358,120.6851116
2273314810,24.1653108,120.6851188
2273314809,24.1653127,120.6850096
2409936985,24.1742294,120.6677923
2409937359,24.1732251,120.6681919
2409937110,24.1629999,120.6634904
2674338887,24.1614899,120.6630169
4015756593,24.1613966,120.663106
2409937025,24.1766184,120.669997
2409937454,24.1765155,120.669899
2409937282,24.1757022,120.6685919
2493534439,24.1746071,120.6681245
2409937063,24.1745398,120.6680425
3523162342,24.173874,120.6675421
2409937271,24.1730039,120.6669838
2409937389,24.166811,120.6653694
2599103072,24.1761716,120.6516736
2414186999,24.1760777,120.6516707
2384398736,24.1591937,120.6762509
2440634454,24.1604107,120.6763413
2493436036,24.1616945,120.6764457
2440634532,24.1654362,120.6773051
2444006928,24.1663577,120.6777846
3469522840,24.1670806,120.6783213
2273314824,24.1708562,120.6853072
3728618197,24.1709206,120.684603
2440639545,24.1710244,120.683396
2440639546,24.1710607,120.6823886
2501749575,24.17117,120.6804699
2440634514,24.1712348,120.6793603
2444004934,24.1658218,120.6771555
2444007391,24.1654441,120.6767448
2444011716,24.1654628,120.6754172
2406512880,24.1401321,120.6638691
2406512869,24.1400485,120.6638685
3711538610,24.17337,120.6855256
2273307100,24.1816543,120.6840253
2479028934,24.181004,120.6839926
2273307102,24.1817588,120.6828108
2479028937,24.1810756,120.6827583
1296335911,24.1827707,120.6991754
2273306346,24.1815816,120.6875289
3469090292,24.1689734,120.6195728
2273314793,24.1615561,120.6851072
3190269880,24.154616,120.686204
2273314842,24.1757927,120.6857004
2273314841,24.1757779,120.6858095
3728618946,24.168582,120.6788633
3728618944,24.1686146,120.6785288
1619106756,24.1431151,120.6802826
2222522344,24.1424272,120.6795497
2494655709,24.1521782,120.6772231
2494657652,24.1688278,120.6727259
2494659371,24.1740128,120.6740949
2494659382,24.1740765,120.6738019
2599103059,24.1733947,120.6468088
1210454810,24.1733268,120.6469048
3999501198,24.1774156,120.6708926
2479028881,24.1783265,120.6717095
2501749574,24.1718971,120.6805749
2440634513,24.1719817,120.6795456
3353721801,24.1717492,120.682461
2501749582,24.1716689,120.6834355
3728618198,24.1694566,120.6853382
3728618200,24.1694629,120.6852257
2663073646,24.1695216,120.6840945
2273314821,24.1684046,120.6852595
1264707090,24.1739379,120.6714115
1634084666,24.2041922,120.6529826
3671153261,24.1449235,120.6468339
2597784460,24.1467924,120.6468472
2386180220,24.182316,120.6449615
2599103060,24.1741811,120.6478552
2569917262,24.1741129,120.6479287
3683225178,24.1658061,120.6436837
1208283549,24.1659184,120.6437838
2569917284,24.1713511,120.6443338
